text,label
"From: Mail Team <user@domain>Date: Sunday, May 21, 2017 at 10:28 AMSubject: Mailroom Updateorganization organizationDear Account user@domain,We're upgrading our database to a more user friendly oneall users are required to verify their account information before using it for new mail. This is to ensure that your account is still in use.",1
"We received your last paycheck,so we are sending it back.We have received a request from you to shutdown this account,so",1
"This is your email address, and it is to inform you that your mailbox has surpass its storage limit, you will be unable to receive and send emails. To re-set your Account Space on our database, prior to maintain your INBOX from 20G to 20.9G. CLICK HERE just sign in to avoid account suspended.Thank you for your understanding.© organization",1
"Dear Valued Customer,Enclosed to the public for your Safety;We apologies for any inconvenience stirred by the short notice we have afforded you.Thank you for your Co-operationorganization organization.The organisations mail team",1
"Our record shows that your Mailbox is Out-dated which has caused some incoming mails to be placed on pending.Kindly Click Here to update your Mailbox in order to be able to receive new mails.Best Regards,Mail team",1
"Dear User,Your organization account was recently signed from an unknown Location, please Verify Here to avoid closure of your accountCLICK HEREThanks for your coperation!organization IT Help Deskorganisations..deu.edu/organ",1
"From: Lynette JordanDate: Apr 29, 2016Just a reminder that your email account was used for sending and receiving FRAUDULENT mails daily. Kindly click on the link below and re-login to avoid account being deactivated.Invite re-confirm your email account.Confirm Email Account: ( )Date: ( )Click here (",1
"Dear Account Owner,We observe suspicious login attempt on your account,We advice to suspending this immediately to prevent it from imploding.Toi have 1 try to login again by clicking the link at the bottom of this notification.Please confirm that it's not an error.logout if no action taken in less than an hours logout your account.",1
"Blackboard<Re-Activate My Account>We are currently verifying your account to know if it was an authentic login to My Verizon account. Protecting your account is our primary concern, we have limited access to sensitive data.Verizon Wireless Customer",1
organization organization ServiceWe are currently carrying out scheduled maintenance and upgrading on our network because the IT Division recently detecting some unusual activity on our network. We are hereby suspending all disrupted services to all disrupted users until further notice. We are hereby suspending all disrupted activities on our network until further notice.To ensure that your webmail service is restored and your organization service is re-activated,1
"We are writing to let you know that your mailbox has exceeded it's mail quota on the database server, which has caused some incoming incoming mails to be placed on pending. Kindly Click the link below and fill the required information for your mailbox to be re-activated.Kindly economize and checked your mailbox to avoid de-activate.P.s: The link",1
"To avoid placing your incoming massages on hold or loose them permanently,we require you to renew the mailbox.",1
"BILLING.During scheduled account maintenance and verification procedures, we have detected a login seeking from an unrecognized locationIf this was not the login seeking pleas pleas from your IP address cook, please click here to inspected your accountThank you,© organization organization organization",1
"EMAIL ID EXPIRED[ID: WIL-2355617]We are currently verifying your identity and we are now verifying your details to keep you safe.If you have any questions, please contact the Help-desk",1
"organization organizationYour account has been suspended.Your Account: Important Notice:Your account has been suspended!Your Account needs to be updated!""Your account will be suspended!Your Account Has Been Suspended!Your Account Has Been Suspended!Your Account",1
Dear User your email account has been scheduled for 2016Because of offload/maintenance to your mailbox!System Administrator.,1
"Thank you for buying your accounting software from Intuit Market. We are processing and will message you when your order is processed. If you ordered several items, we may deliver them in more than one shipping (at no extra costs to you) to expeditiously.Tracking Number: 7007 3912 0928 2345 2874Weight: 1.1 LBSEx",1
"""RE: Request for your renewalsDear client,We received your request to shutdown your mailbox,so we are sending you the last confirmation to know if it was an error.If so, please cancel the request & RECTIFY THIS PR",1
